"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Endurance Ride With Sub Threshold Efforts","Bike","Ride mainly in Z2. At some point (once you're warmed up) do: 3 x (12 min efforts in upper Z3 to low Z4 + 3 min recoveries in Z2).","3.25","","2022-06-04","","63089.76171875","157","305","1140.933","","2.00833344459534","8.72599983215332","","73","","142","155","","","0.7181360957431","103.16","0","118","2","0","0","","","","","","107","13","1","0","0","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2 today.","2.25","","2022-06-05","","29112.130859375","184","363","625.031","","0.95721161365509","8.44799995422363","","86","","161","181","","","0.888611323963542","74.74","0","4","50","3","0","","","","","","13","18","14","4","5","","","","","","",""
"Run Off The Bike","Run","Get off your bike and do a steady run. All in Z2.","0.75","","2022-06-05","","6907.06982421875","","","","","0.494401395320892","3.88100004196167","","94","","176","186","","","1.15353231083385","71.61","0","0","0","13","16","","","","","","","","","","","","","","","","",""
"Open Water Swimming","Swim","","","","2022-06-05","","678.340026855469","","","","","0.256261944770813","0.735000014305115","","27","","153","162","","","0.977940577912103","23.97","1","7","8","0","0","","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2022-06-05","","103.169998168945","","","","","0.0337894447147846","0.84799998998642","","19","","175","182","","","0.950963831437226","3.09","0","0","0","1","1","","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2022-06-05","","82.8099975585938","","","","","0.0192933343350887","1.19200003147125","","83","","159","171","","","0.830606739634928","1.35","0","0","0","1","0","","","","","","","","","","","","","","","","",""
"Build Phase 2 Week 2","Other","","","","2022-06-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Sustained Pace (Build)","Run","Warm Up:. 5 mins in Z1-2, 3 mins in Z3, 3 mins in Z2. Main Set: 3 x (14 mins in mid Z3 + 3 min recoveries in Z1-2). Warm Down: 5 mins in Z1-2.","1.11666666666667","","2022-06-06","","5433.669921875","","","","","0.552082240581512","2.73399996757507","","87","","138","145","","","0.867147989335903","45.3","33","0","0","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 FS in Z4 + 10 secs rest), 1 x (50 FS in Z2 + 150 FS in Z4 + 15 secs rest), 1 x (200 FS in Z4 + 20 secs rest). Main Set: Repeat 3 sets of 500 as below: 1 x (100 FS in Z2 + 5 secs rest), 1 x (100 FS in Z3 + 5 secs rest), 1 x (100 FS in Z4 + 5 secs rest), 1 x (100 FS in Z5 + 5 secs rest), 1 x (100 Pull in Z2 + 5 secs rest). Warm Down: 1 x (100 Kick in Z2 + 100 FS in Z2 + 5 secs rest), 1 x (50 Back in Z2 + 50 Breast in Z2 + 5 secs rest), 1 x (200 Choice in Z2).","1.03611111111111","2600","2022-06-06","","2400","","","","","0.84582694583469","0.786112020962987","","25","","","","","","1.0482837784172","97.44","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Power Slope","Bike","Warm Up: 5 mins in Z1-2, 5 x (15 secs in Z3, 15 secs Z1-2, 15 secs in Z4, 15 secs in Z1-2) 5 mins in Z2. Main Set: 1 x (12 mins in Z3 + 8 mins in Z4), 4 mins recovery in Z1-2, 1 x (7 mins in Z3 + 4 mins in Z4), 3 mins recovery in Z1-2, 1 x (5 mins in Z3 + 3 mins in Z4), 2 mins recovery in Z1-2. Warm down. 5 mins in Z1-2.","1.13333333333333","","2022-06-07","","37852.12890625","173","294","709.677","","1.13566780090332","9.25800037384033","","74","","147","164","","","0.821734219166097","76.28","1","40","27","0","0","","","","","","26","20","7","9","0","","","","","","",""
"Build Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Legs and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Squat Jump: 4 x 10 (Exercise 2) 3. High Knee: 4 x 8 (Exercise 9) 4. Calf Raise: 4 x 10 (Exercise 8) 5. Box Jump: 3 x 10 (Exercise 10) 6. Bicycle Crunch: 4 x 10 (Exercise 26) 7. Plank: 3 reps (Exercise 21) 8. Mountain Climber: 3 x 10 (Exercise 24) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-07","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.629164457321167","0","","","","96","119","","","0.570714111763959","22.43","2","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Run mainly in Z1-Z2. Preferably off road.","1.66666666666667","","2022-06-08","","16071.0302734375","","","","","1.66715002059937","2.67799997329712","","86","","143","153","","","0.838679953873048","131.58","86","14","0","0","0","","","","","","","","","","","","","","","","",""
"Pool Swim: Endurance/Technique","Swim","Warm Up: 1 x (100 Pull in Z2 + 100 Drill in Z2 + 5 secs rest), 1 x (100 Drill in Z2 + 100 Pull in Z2 + 5 secs rest). Main Set: 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest), 2 x (200 Drill in Z2 + 100 Pull in Z2 + 5 sec rests), 1 x (50 Kick in Z2 + 50 Kick in Z4 + 10 secs rest). Warm Down: 1 x (50 Breast in Z2 + 50 FS in Z2), 1 x (50 Back in Z2 + 50 FS in Z2).","0.74","1800","2022-06-08","","1800","","","","","0.647670003043281","0.770218228498074","","25","","","","","","1.02675744881697","70.11","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-06-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 2 x (100 FS Breathe every 3 in Z2 + 5 sec rests), 2 x (100 Pull in Z2 + 100 Drill in Z2 + 5 sec rests), 2 x (100 FS Breathe every 5 in Z2 + 5 sec rests). Main Set: 2 x (400 FS in Z2 + 50 FS in Z4 + 5 sec rests), 2 x (200 Pull in Z2 + 100 FS in Z3 + 5 sec rests), 2 x (100 FS in Z2 + 50 FS in Z4 + 5 sec rests), 1 x (100 Pull in Z2 + 100 FS in Z4 + 5 secs rest). Warm Down: 1 x (200 Choice in Z2).","1.21972222222222","3000","2022-06-10","","3000","","","","","1.09852000289493","0.757002271006813","","25","","","","","","1.00893322871913","112.82","","","","","","","","","","","","","","","","","","","","","",""
"Build Phase 2: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Upper Body and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Lat & Front Raise Combo: 3 x 5 (Exercise11) 3. Bent Over Row: 3 x 8 (Exercise 12) 4. Tricep Dip: 3 x 12 (Exercise 17) 5. Renegade Row: 3 x 4 (Exercise 22) 6: Glute Bridge: 3 x 14 (Exercise 18) 7. Spider Climber: 3 x 10 (Exercise 25) 8. Sit-Up: 3 x 12 (Exercise 27) 9. Reverse Crunch: 3 x 16 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-10","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endurance Ride With Sub Threshold Efforts","Bike","Ride mainly in Z2 today. At some point (once you're fully warmed up) do: 2 x (20 min efforts in upper Z3 to low Z4 + 3 min recovery in Z1-2).","3.25","","2022-06-11","","87202.6875","146","383","1643.227","","3.14808368682861","7.69500017166138","","80","","143","164","","","0.725350642520036","165.66","12","133","43","0","0","","","","","","112","49","17","5","4","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2 today.","2.25","","2022-06-12","","71209.8671875","155","281","1265.02","","2.25305557250977","8.7790002822876","","72","","137","151","","","0.709439355178513","112.94","0","135","0","0","0","","","","","","121","13","1","0","0","","","","","","",""
"LT1 for 40 mins after 5 mins warmup","Run","Get off your bike and do a steady run. All in Z2.","0.75","","2022-06-12","","9008.5302734375","","","","","0.765770792961121","3.26799988746643","","178","","161","174","","","0.949378637627819","75.93","4","2","21","20","0","","","","","","","","","","","","","","","","",""
"Build Phase 2 Week 3","Other","","","","2022-06-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Sustained Pace (Build)","Run","Warm Up:. 5 mins in Z1-2, 3 mins in Z3, 3 mins in Z2. Main Set: 4 x (11 mins in mid Z3 + 2:30 min recoveries in Z1-2). Warm Down: 5 mins in Z1-2.","1.16666666666667","","2022-06-13","","14163.16015625","","","","","1.16716527938843","3.37100005149841","","182","","164","179","","","0.959208571497808","119.4","6","5","14","43","2","","","","","","","","","","","","","","","","","5"
"Pool Swim: Threshold Efforts","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z3 + 10 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z4 + 15 secs rest). Main Set: 1 x (400 FS in Z4 + 30 secs rest), 1 x (400 Pull in Z4 + 30 secs rest), 2 x (200 FS in Z4 + 15 sec rests), 2 x (200 Pull in Z4 + 15 sec rests). Warm Down: 1 x (100 Pull in Z2 + 100 FS in Z2), 1 x (200 Choice in Z2).","1.02638888888889","2600","2022-06-13","","2000","","","","","0.713946113056607","0.777000777000777","","25","","","","","","1.03493649643318","79.14","","","","","","","","","","","","","","","","","","","","","",""
"IRONMAN 70.3 Power Slope","Bike","Warm Up: 5 mins in Z1-2, 5 x (15 secs in Z3, 15 secs Z1-2, 15 secs in Z4, 15 secs in Z1-2) 5 mins in Z2. Main Set: 1 x (12 mins in Z3 + 8 mins in Z4), 4 mins recovery in Z1-2, 1 x (8 mins in Z3 + 5 mins in Z4), 3 mins recovery in Z1-2, 1 x (5 mins in Z3 + 3 mins in Z4), 2 mins recovery in Z1-2. Warm down. 5 mins in Z1-2.","1.16666666666667","","2022-06-14","","38133.1484375","161","248","742.528","","1.27870440483093","8.28299999237061","","70","","141","163","","","0.812933800402025","76.85","4","55","18","0","0","","","","","","34","22","8","9","0","","","","","","",""
"Build Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Legs and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Squat Jump: 4 x 10 (Exercise 2) 3. High Knee: 4 x 8 (Exercise 9) 4. Calf Raise: 4 x 10 (Exercise 8) 5. Box Jump: 3 x 10 (Exercise 10) 6. Bicycle Crunch: 4 x 10 (Exercise 26) 7. Plank: 3 reps (Exercise 21) 8. Mountain Climber: 3 x 10 (Exercise 24) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-14","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","0","","","","","0.628208100795746","0","","","","107","139","","","0.589622100933469","23.91","13","0","0","0","0","","","","","","","","","","","","","","","","","5"
"Aerobic Endurance Run","Run","Run mainly in Z1-Z2.","1.66666666666667","","2022-06-15","","17054.7109375","","","","","1.66685998439789","2.84200000762939","","175","","146","153","","","0.816632094435123","124.71","61","39","0","0","0","","","","","","","","","","","","","","","","","3"
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.750833333333333","1800","2022-06-15","","1800","","","","","0.661652502483792","0.75503355704698","","25","","","","","","1.00505929850434","67.17","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic bike with Effort","Bike","","2","","2022-06-16","","57480.83984375","164","302","1246.975","","2.10393929481506","7.58900022506714","","73","","140","161","","","0.796894523665811","126.43","4","99","23","0","0","","","","","","78","11","26","4","0","","","","","","",""
"Pool Swim: Aerobic Endurance","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Pull in Z2 + 5 secs rest), 1 x (200 FS in Z2 + 200 Drill in Z2 + 5 secs rest), 2 x (100 FS in Z2 + 100 Drill in Z2 + 5 sec rests). Main Set: 1 x (400 Pull in Z2 + 10 secs rest), 4 x (100 FS in Z3 + 5 sec rests), 3 x (200 Pull in Z2 + 5 sec rests), 3 x (200 FS in Z3 + 5 sec rests). Warm Down: 2 x (50 Back in Z2 + 50 Breast in Z2) + 5 secs rest, 1 x (100 Pull in Z2 + 100 Choice in Z2).","1.3825","3400","2022-06-16","","3400","","","","","1.21810000419617","0.773782430587164","","25","","","","","","1.03120524323455","133.57","","","","","","","","","","","","","","","","","","","","","",""
"Build Phase 2: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Upper Body and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Lat & Front Raise Combo: 3 x 5 (Exercise11) 3. Bent Over Row: 3 x 8 (Exercise 12) 4. Tricep Dip: 3 x 12 (Exercise 17) 5. Renegade Row: 3 x 4 (Exercise 22) 6: Glute Bridge: 3 x 14 (Exercise 18) 7. Spider Climber: 3 x 10 (Exercise 25) 8. Sit-Up: 3 x 12 (Exercise 27) 9. Reverse Crunch: 3 x 16 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-17","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-06-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endurance Ride With A Sub Threshold Effort","Bike","Ride mainly in Z2 today. At some point (once you're warmed up) do a 40 minute effort at upper Z3 to low Z4.","3.25","","2022-06-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Ride","Bike","Ride mainly in Z2. Nice and steady.","2.25","","2022-06-19","","71428.4921875","158","298","1282.682","","2.25361108779907","8.80399990081787","","73","","141","154","","","0.719253509309723","116","0","134","1","0","0","","","","","","118","16","1","0","0","","","","","","",""
"Run Off The Bike","Run","Get off your bike and do a steady run. All in Z2.","0.75","","2022-06-19","","8008.7099609375","","","","","0.777445256710052","2.86100006103516","","174","","148","160","","","0.786403532566289","52.93","17","24","5","0","0","","","","","","","","","","","","","","","","",""
"Build Phase 2 Week 4. Active Recovery.","Other","Make the most of your recovery weeks. Don't be tempted to do more. Let your body adapt to all the training, so you're raring to go next week.","","","2022-06-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool Swim: Recovery","Swim","Warm Up: 1 x (100 FS in Z2 + 100 Drill in Z2 + 5 secs rest), 2 x (50 Breast in Z2 + 50 Back in Z2 + 5 sec rests). Main Set: 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (200 FS in Z2 + 200 Pull in Z2 + 15 secs rest), 1 x (100 FS in Z2 + 100 Pull in Z2 + 15 secs rest). Warm Down: 1 x (200 Choice in Z2).","0.750833333333333","1800","2022-06-20","","1800","","","","","0.599294446839227","0.832947709393799","","24","","","","","","1.10963818121011","81.88","","","","","","","","","","","","","","","","","","","","","",""
"Fitness Test: Threshold Pace and HR","Run","This fitness test helps you to set your pace and heart rate thresholds and training zones for TrainingPeaks. Warm Up: 5 mins in Z1-Z2 (easy/steady). Main Set: Run/jog for 30 mins at the fastest pace you can maintain for the duration. Try to keep a steady pace but if you need to take walk breaks that is OK. Record your average pace and ideally average heart rate too. Warm Down: Get warm or dry clothes on and walk for 5 mins. Optional gentle stretching session after.","0.583333333333333","","2022-06-21","THRESHOLD RUN PACE Complete the test and note your threshold pace (average pace for the 30-minute interval) THRESHOLD HEART RATE (THR) Take your average HR for the 30-minute test, this is your Run THR. ENTER THRESHOLDS AND ZONES Check this article and short video to enter your thresholds and training zones into your TrainingPeaks settings: https://bit.ly/EnterRunZones RATE OF PERCEIVED EXERTION (RPE) To run to feel (RPE), complete the test and note the distance. Use this to track progress in future tests. Click this link for more details of the 30 minute fitness test: https://myprocoach-help.zendesk.com/hc/en-us/articles/360001021432-Run-Field-Test-Threshold-Running-Pace-and-HR","5548.330078125","","","","","0.500301361083984","3.08100008964539","","177","","155","176","","","0.837359606959798","38.19","7","10","3","10","0","","","","","","","","","","","","","","","","",""
"Build Phase 2: Strength and Conditioning #1","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Legs and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Squat Jump: 4 x 10 (Exercise 2) 3. High Knee: 4 x 8 (Exercise 9) 4. Calf Raise: 4 x 10 (Exercise 8) 5. Box Jump: 3 x 10 (Exercise 10) 6. Bicycle Crunch: 4 x 10 (Exercise 26) 7. Plank: 3 reps (Exercise 21) 8. Mountain Climber: 3 x 10 (Exercise 24) 9. Side Plank: 3 reps (Exercise 23) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-21","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2022-06-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Short Speed Workout Bike","Bike","Warm Up: 15 mins in Z2. Main Set: 4 x (3 mins in Z4 + 60 sec recoveries in Z1-2). Warm Down: 5 mins in Z2.","0.583333333333333","","2022-06-22","","19791.080078125","163","260","345.676","","0.586944460868835","9.36600017547607","","76","","140","162","","","0.78765946469045","35.86","3","22","10","0","0","","","","","","22","1","6","3","0","","","","","","",""
"Fitness Test: FTP and Threshold HR","Bike","This fitness test helps you to set your power or heart rate thresholds for Training Peaks. Warm Up: 12 mins in Z2, 5 x (15 secs in Z4 + 45 secs easy in Z2). Main Set: 20 mins maximal steady state time trial. Go as hard as you can sustain for 20-minutes. Warm Down: 5 mins in Z2. NOTES: 1/ Alternatively, if you have a bike training device with its own ""FTP"" test protocol, you could use that instead. 2/ If using a smart trainer (for example a Wahoo Kickr), DO NOT use ERG mode for this test. https://myprocoach-help.zendesk.com/hc/en-us/articles/360022308391-Erg-Mode-On-or-Off- TIP: Have a fan and/or air conditioning, so that heat stress is not a limiting factor for this test.","0.7","","2022-06-23","FUNCTIONAL THRESHOLD POWER (FTP) Take your average power for the 20-minute test and multiply it by 95% for your FTP. THRESHOLD HEART RATE (THR) Take your average HR for the 20-minute test and reduce by 6 beats, this is your bike THR. ENTER THRESHOLDS AND ZONES Check this article and short video to enter your thresholds and training zones into your TrainingPeaks settings: https://bit.ly/EnterBikeZones RATE OF PERCEIVED EXERTION (RPE) To ride to feel (RPE), complete the test and note the distance. Use this to track progress in future tests. Click this link for more details of this fitness test: https://myprocoach-help.zendesk.com/hc/en-us/articles/360001077251-Bike-Field-Test-FTP-Threshold-HR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Build Phase 2: Strength and Conditioning #2","Strength","Please check the link below for full exercise instructions, progressions, alternatives and videos: https://www.myprocoach.net/wp-content/uploads/SC-Triathlon.pdf Upper Body and Core Strength: 1. Squat: 3 x 10 (Exercise 1) 2. Lat & Front Raise Combo: 3 x 5 (Exercise11) 3. Bent Over Row: 3 x 8 (Exercise 12) 4. Tricep Dip: 3 x 12 (Exercise 17) 5. Renegade Row: 3 x 4 (Exercise 22) 6: Glute Bridge: 3 x 14 (Exercise 18) 7. Spider Climber: 3 x 10 (Exercise 25) 8. Sit-Up: 3 x 12 (Exercise 27) 9. Reverse Crunch: 3 x 16 (Exercise 28) Flexibility: 5-10 minutes Notes: 1. 3 x 8 = 3 sets of 8 repetitions with a rest between sets. 2. Rests are 45 secs - 2-3 mins as required. 3. When an exercise alternates right and left, the right PLUS left movement is 1 rep. 4. For unilateral exercises, perform reps on the right, then repeat on the left. Then move to next set. 5. Breathe out on exertion and maintain form throughout. 6. For flexibility see the link below or choose stretches that work well for you.","0.666666666666667","","2022-06-23","Build Phase: During the build phase, your workouts are designed to develop power, balance and neuromuscular control. Form is key, reduce the intensity if you cannot hold your form. Resistance during the Build Phase: The most strength gains are made during this phase. Progress intensity by adding resistance only if you are able to maintain correct form throughout. Sets should feel more challenging, however be cautious of negatively impacting your following workouts. Perform strength and conditioning once or twice each week. Avoid the ‘no pain, no gain’ thinking. Strength will compliment your training making you more powerful, less prone to injury and help you focus on range of movement required for all three disciplines. It should not inhibit your subsequent workouts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2022-06-23","","5301.60009765625","","","","","0.504944741725922","2.91599988937378","","176","","141","153","","","0.782819480794487","33.7","28","3","0","0","0","","","","","","","","","","","","","","","","",""
"Road Cycling","Bike","","","","2022-06-24","","9774.009765625","166","254","192.695","","0.324190258979797","8.375","","84","","161","171","","","0.801574076010846","20.29","0","1","18","0","0","","","","","","7","6","3","2","0","","","","","","",""
"Fitness Test: Critical Swim Speed (CSS)","Swim","This test helps you to measure fitness and create accurate training zones. Warm up: 6 x (50 FS in Z2 + 20 sec rests), 4 x (25 FS in Z4 + 25 FS in Z2 + 20 sec rests). ----------- TEST*: 1 x 400 FS maximal effort time trial, RECORD TIME, 5 mins easy active recovery, 1 x 200 FS maximal effort time trial, RECORD TIME, 1 min rest ----------- Main Set: 1 x (100 FS in Z1 + 15 secs rest), 1 x (100 FS in Z2 + 15 secs rest), 1 x (100 FS in Z3 + 20 secs rest), 1 x (100 FS in Z4 + 60 secs rest), 4 x (50 FS Build Z1 to Z4) + 60 secs rest. Warm Down: 200 Choice in Z2. For all swims (whether in a Yard or Meter Pool) follow the distances in the Workout Description section. There is also yard/meter button you can toggle in the Workout Details section below.","0.934722222222222","2080","2022-06-24","CRITICAL SWIM SPEED (CSS) 1. Complete the test and note your 400 & 200 times. 2 Use our online calculator to find your CSS: https://www.myprocoach.net/calculators/critical-swim-speed/ 3. Enter your CSS and training zones in your TrainingPeaks settings: https://bit.ly/EnterSwimZones RATE OF PERCEIVED EXERTION (RPE) To swim to feel (RPE), complete the test and note your 400 & 200 times. Use these as a benchmark to track progress in future tests. NOTES At this time you are unable to export swim workouts to your training devices. We hope this will be available soon. Your CSS gives you a good idea of what you'd swim (per 100) in a 1500 time trial. Click this link for more details of the CSS Test: http://www.myprocoach.net/blog/a-brief-introduction-to-css-swim-training","421.390014648438","","","","","0.191372781991959","0.611999988555908","","25","","137","149","","","0.813491857283916","10.3","10","1","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Endurance Run","Run","Nice steady social run in Z1-Z2.","1","","2022-06-25","","20532.240234375","","","","","1.71963131427765","3.31699991226196","","180","","168","178","","","0.841001814771329","136.58","0","0","6","97","1","","","","","","","","","","","","","","","","",""
